user_id,chapter_id,name,current_level,status_chapter,avg_score,total_attempts,total_subchapters_done,total_subchapter
S0074,CT00001,Bilangan Bulat,beginner,not started,0.0,0.0,0.0,3
S0640,CT00003,Rasio,intermediate,in-progress,0.0,0.0,0.0,3
S0764,CT00004,Bentuk Aljabar,advanced,done,0.0,0.0,0.0,3
S0949,CT00001,Bilangan Bulat,intermediate,done,0.0,0.0,0.0,3
S0374,CT00002,Bilangan Rasional,advanced,not started,0.0,0.0,0.0,3
S0105,CT00003,Rasio,advanced,in-progress,0.0,0.0,0.0,3
S0815,CT00002,Bilangan Rasional,intermediate,DONE,0.0,0.0,0.0,3
S0744,CT00004,Bentuk Aljabar,beginner,in-progress,0.0,0.0,0.0,3
S0363,CT00002,Bilangan Rasional,advanced,in-progress,0.0,0.0,0.0,3
S0877,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,0.0,3
S0329,CT00006,Data dan Diagram,advanced,not started,0.0,0.0,0.0,6
S0997,CT00003,Rasio,beginner,done,0.0,0.0,0.0,3
S0009,CT00003,Rasio,advanced,in-progress,0.0,0.0,0.0,3
S0013,CT00005,Kesebangunan,beginner,not started,39.41,1.0,0.0,3
S0428,CT00002,Bilangan Rasional,advanced,in-progress,0.0,0.0,0.0,3
S0428,CT00002,Bilangan Rasional,advanced,in-progress,0.0,0.0,0.0,3
S0428,CT00002,Bilangan Rasional,advanced,in-progress,0.0,0.0,0.0,3
S0428,CT00002,Bilangan Rasional,advanced,in-progress,0.0,0.0,0.0,3
S0194,CT00003,Rasio,advanced,not started,0.0,0.0,0.0,3
S0888,CT00006,Data dan Diagram,intermediate,in-progress,0.0,0.0,0.0,6
S0873,CT00004,Bentuk Aljabar,beginner,not started,0.0,0.0,0.0,3
S0486,CT00006,Data dan Diagram,advanced,done,72.065,2.0,1.0,6
S0663,CT00006,Data dan Diagram,intermediate,in-progress,0.0,0.0,0.0,6
S0859,CT00002,Bilangan Rasional,beginner,not started,0.0,0.0,0.0,3
S0424,CT00001,Bilangan Bulat,advanced,in-progress,0.0,0.0,1.0,3
S0638,CT00001,Bilangan Bulat,intermediate,in-progress,60.7,1.0,0.0,3
S0142,CT00002,Bilangan Rasional,beginner,done,0.0,0.0,1.0,3
S0022,CT00006,Data dan Diagram,beginner,done,0.0,0.0,0.0,6
S0677,CT00002,Bilangan Rasional,advanced,in-progress,0.0,0.0,0.0,3
S0432,CT00005,Kesebangunan,advanced,in-progress,66.59,1.0,0.0,3
S0362,CT00001,Bilangan Bulat,intermediate,in-progress,0.0,0.0,0.0,3
S0633,CT00004,Bentuk Aljabar,advanced,done,0.0,0.0,0.0,3
S0633,CT00004,Bentuk Aljabar,advanced,done,0.0,0.0,0.0,3
S0633,CT00004,Bentuk Aljabar,advanced,done,0.0,0.0,0.0,3
S0633,CT00004,Bentuk Aljabar,advanced,done,0.0,0.0,0.0,3
S0646,CT00002,Bilangan Rasional,beginner,not started,56.065000000000005,2.0,0.0,3
S0061,CT00004,Bentuk Aljabar,intermediate,done,0.0,0.0,0.0,3
S0044,CT00001,Bilangan Bulat,beginner,done,0.0,0.0,0.0,3
S0646,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,0.0,3
S0973,CT00005,Kesebangunan,beginner,done,34.595,2.0,0.0,3
S0938,CT00001,Bilangan Bulat,intermediate,not started,0.0,0.0,0.0,3
S0638,CT00005,Kesebangunan,intermediate,done,0.0,0.0,1.0,3
S0228,CT00004,Bentuk Aljabar,advanced,in-progress,54.97,2.0,0.0,3
S0324,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3
S0491,CT00004,Bentuk Aljabar,intermediate,in-progress,0.0,0.0,0.0,3
S0830,CT00005,Kesebangunan,beginner,in-progress,0.0,0.0,0.0,3
S0460,CT00004,Bentuk Aljabar,beginner,done,0.0,0.0,0.0,3
S0969,CT00003,Rasio,advanced,not started,0.0,0.0,0.0,3
S0778,CT00002,Bilangan Rasional,intermediate,in-progress,37.285,2.0,0.0,3
S0885,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,0.0,3
S0867,CT00004,Bentuk Aljabar,intermediate,done,0.0,0.0,0.0,3
S0009,CT00006,Data dan Diagram,advanced,not started,69.53999999999999,2.0,0.0,6
S0260,CT00005,Kesebangunan,intermediate,in-progress,0.0,0.0,0.0,3
S0715,CT00003,Rasio,intermediate,done,47.17,1.0,0.0,3
S0715,CT00003,Rasio,intermediate,done,47.17,1.0,0.0,3
S0715,CT00003,Rasio,intermediate,done,47.17,1.0,0.0,3
S0715,CT00003,Rasio,intermediate,done,47.17,1.0,0.0,3
S0928,CT00004,Bentuk Aljabar,advanced,in-progress,0.0,0.0,0.0,3
S0248,CT00003,Rasio,intermediate,done,0.0,0.0,1.0,3
S0716,CT00005,Kesebangunan,intermediate,done,53.02,1.0,0.0,3
S0158,CT00002,Bilangan Rasional,advanced,not started,0.0,0.0,0.0,3
S0075,CT00001,Bilangan Bulat,advanced,done,54.84,1.0,0.0,3
S0078,CT00001,Bilangan Bulat,beginner,in-progress,0.0,0.0,1.0,3
S0878,CT00005,Kesebangunan,beginner,in-progress,0.0,0.0,0.0,3
S0158,CT00006,Data dan Diagram,advanced,not started,0.0,0.0,0.0,6
S0124,CT00003,Rasio,advanced,not started,0.0,0.0,0.0,3
S0379,CT00004,Bentuk Aljabar,beginner,in-progress,0.0,0.0,0.0,3
S0811,CT00006,Data dan Diagram,advanced,not started,56.65,1.0,0.0,6
S0003,CT00005,Kesebangunan,intermediate,done,0.0,0.0,0.0,3
S0279,CT00003,Rasio,intermediate,in-progress,0.0,0.0,0.0,3
S0101,CT00004,Bentuk Aljabar,intermediate,in-progress,67.92,1.0,0.0,3
S0217,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3
S0217,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3
S0217,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3
S0217,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3
S0700,CT00004,Bentuk Aljabar,intermediate,done,0.0,0.0,0.0,3
S0483,CT00006,Data dan Diagram,intermediate,done,0.0,0.0,0.0,6
S0221,CT00006,Data dan Diagram,beginner,not started,72.15,1.0,0.0,6
S0502,CT00002,Bilangan Rasional,beginner,done,0.0,0.0,0.0,3
S0815,CT00002,Bilangan Rasional,beginner,in-progress,0.0,0.0,0.0,3
S0367,CT00002,Bilangan Rasional,advanced,in-progress,50.9,1.0,0.0,3
S0800,CT00001,Bilangan Bulat,beginner,done,0.0,0.0,0.0,3
S0056,CT00003,Rasio,advanced,not started,94.15,1.0,0.0,3
S0077,CT00003,Rasio,advanced,in-progress,0.0,0.0,0.0,3
S0077,CT00003,Rasio,advanced,in-progress,0.0,0.0,0.0,3
S0077,CT00003,Rasio,advanced,in-progress,0.0,0.0,0.0,3
S0077,CT00003,Rasio,advanced,in-progress,0.0,0.0,0.0,3
S0988,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3
S0287,CT00001,Bilangan Bulat,beginner,in-progress,0.0,0.0,0.0,3
S0958,CT00001,Bilangan Bulat,beginner,in-progress,0.0,0.0,0.0,3
S0812,CT00001,Bilangan Bulat,beginner,in-progress,0.0,0.0,0.0,3
S0724,CT00004,Bentuk Aljabar,advanced,done,12.87,1.0,0.0,3
S0660,CT00004,Bentuk Aljabar,intermediate,done,66.24666666666667,3.0,0.0,3
S0090,CT00002,Bilangan Rasional,beginner,in-progress,0.0,0.0,0.0,3
S0409,CT00001,Bilangan Bulat,intermediate,in-progress,0.0,0.0,0.0,3
S0293,CT00002,Bilangan Rasional,advanced,DONE,0.0,0.0,0.0,3
S0380,CT00003,Rasio,beginner,done,0.0,0.0,0.0,3
S0304,CT00005,Kesebangunan,advanced,not started,0.0,0.0,0.0,3
S0240,CT00002,Bilangan Rasional,beginner,in-progress,0.0,0.0,0.0,3
S0941,CT00002,Bilangan Rasional,beginner,done,0.0,0.0,0.0,3
S0821,CT00001,Bilangan Bulat,beginner,not started,68.86,1.0,1.0,3
S0682,CT00006,Data dan Diagram,intermediate,not started,0.0,0.0,0.0,6
S0514,CT00006,Data dan Diagram,advanced,not started,0.0,0.0,0.0,6
S0885,CT00006,Data dan Diagram,intermediate,in-progress,8.39,1.0,0.0,6
S0385,CT00003,Rasio,intermediate,done,53.08,1.0,0.0,3
S0385,CT00003,Rasio,intermediate,done,53.08,1.0,0.0,3
S0385,CT00003,Rasio,intermediate,done,53.08,1.0,0.0,3
S0385,CT00003,Rasio,intermediate,done,53.08,1.0,0.0,3
S0681,CT00003,Rasio,intermediate,done,0.0,0.0,1.0,3
S0137,CT00003,Rasio,advanced,not started,43.9,1.0,0.0,3
S0497,CT00003,Rasio,advanced,in-progress,63.325,2.0,0.0,3
S0432,CT00003,Rasio,intermediate,in-progress,15.42,1.0,0.0,3
S0663,CT00005,Kesebangunan,beginner,not started,0.0,0.0,0.0,3
S0486,CT00003,Rasio,advanced,done,0.0,0.0,0.0,3
S0692,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3
S0615,CT00004,Bentuk Aljabar,intermediate,done,21.78,1.0,0.0,3
S0741,CT00006,Data dan Diagram,beginner,done,70.02,1.0,1.0,6
S0347,CT00004,Bentuk Aljabar,intermediate,not started,37.95,1.0,0.0,3
S0150,CT00003,Rasio,intermediate,done,0.0,0.0,0.0,3
S0925,CT00005,Kesebangunan,advanced,in-progress,0.0,0.0,0.0,3
S0163,CT00005,Kesebangunan,beginner,done,0.0,0.0,1.0,3
S0153,CT00006,Data dan Diagram,advanced,in-progress,0.0,0.0,0.0,6
S0236,CT00005,Kesebangunan,beginner,not started,56.28,2.0,0.0,3
S0786,CT00003,Rasio,intermediate,in-progress,0.0,0.0,0.0,3
S0115,CT00004,Bentuk Aljabar,beginner,in-progress,0.0,0.0,0.0,3
S0115,CT00004,Bentuk Aljabar,beginner,in-progress,0.0,0.0,0.0,3
S0115,CT00004,Bentuk Aljabar,beginner,in-progress,0.0,0.0,0.0,3
S0115,CT00004,Bentuk Aljabar,beginner,in-progress,0.0,0.0,0.0,3
S0381,CT00006,Data dan Diagram,intermediate,DONE,0.0,0.0,0.0,6
S0319,CT00001,Bilangan Bulat,intermediate,in-progress,0.0,0.0,1.0,3
S0841,CT00005,Kesebangunan,advanced,done,0.0,0.0,0.0,3
S0256,CT00003,Rasio,beginner,in-progress,0.0,0.0,0.0,3
S0624,CT00002,Bilangan Rasional,beginner,done,78.19,1.0,0.0,3
S0441,CT00002,Bilangan Rasional,advanced,not started,0.0,0.0,0.0,3
S0580,CT00005,Kesebangunan,beginner,not started,0.0,0.0,0.0,3
S0385,CT00006,Data dan Diagram,intermediate,not started,0.0,1.0,2.0,6
S0886,CT00002,Bilangan Rasional,advanced,not started,0.0,0.0,0.0,3
S0686,CT00005,Kesebangunan,advanced,done,44.65,1.0,0.0,3
S0056,CT00003,Rasio,beginner,DONE,94.15,1.0,0.0,3
S0702,CT00001,Bilangan Bulat,beginner,done,0.0,0.0,0.0,3
S0389,CT00006,Data dan Diagram,advanced,not started,37.35,1.0,1.0,6
S0601,CT00003,Rasio,advanced,in-progress,0.0,0.0,0.0,3
S0069,CT00005,Kesebangunan,beginner,in-progress,0.0,0.0,0.0,3
S0775,CT00002,Bilangan Rasional,beginner,not started,0.0,0.0,0.0,3
S0070,CT00004,Bentuk Aljabar,intermediate,done,43.48,1.0,0.0,3
S0418,CT00006,Data dan Diagram,beginner,not started,0.0,0.0,0.0,6
S0201,CT00003,Rasio,intermediate,done,0.0,0.0,0.0,3
S0328,CT00004,Bentuk Aljabar,advanced,not started,63.39,2.0,0.0,3
S0715,CT00003,Rasio,beginner,done,47.17,1.0,0.0,3
S0576,CT00005,Kesebangunan,advanced,done,74.44,1.0,0.0,3
S0341,CT00002,Bilangan Rasional,advanced,in-progress,0.0,0.0,0.0,3
S0441,CT00006,Data dan Diagram,beginner,in-progress,36.73,8.0,0.0,6
S0111,CT00001,Bilangan Bulat,advanced,not started,0.0,0.0,0.0,3
S0387,CT00006,Data dan Diagram,advanced,not started,0.0,0.0,1.0,6
S0203,CT00003,Rasio,beginner,in-progress,0.0,0.0,0.0,3
S0783,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,0.0,3
S0729,CT00005,Kesebangunan,intermediate,not started,68.31,1.0,0.0,3
S0991,CT00006,Data dan Diagram,beginner,in-progress,0.0,0.0,0.0,6
S0518,CT00006,Data dan Diagram,advanced,done,61.22,1.0,0.0,6
S0846,CT00005,Kesebangunan,advanced,in-progress,0.0,0.0,0.0,3
S0693,CT00002,Bilangan Rasional,intermediate,in-progress,0.0,0.0,0.0,3
S0079,CT00003,Rasio,beginner,in-progress,0.0,0.0,1.0,3
S0986,CT00006,Data dan Diagram,advanced,done,0.0,0.0,0.0,6
S0267,CT00004,Bentuk Aljabar,advanced,done,0.0,0.0,1.0,3
S0197,CT00005,Kesebangunan,advanced,not started,0.0,0.0,1.0,3
S0469,CT00004,Bentuk Aljabar,advanced,in-progress,42.48,1.0,0.0,3
S0500,CT00002,Bilangan Rasional,beginner,not started,79.35,2.0,0.0,3
S0713,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3
S0814,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3
S0121,CT00004,Bentuk Aljabar,beginner,in-progress,75.45,1.0,2.0,3
S0988,CT00005,Kesebangunan,intermediate,in-progress,0.0,0.0,0.0,3
S0228,CT00004,Bentuk Aljabar,beginner,done,54.97,2.0,0.0,3
S0512,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3
S0386,CT00006,Data dan Diagram,beginner,not started,25.42,1.0,0.0,6
S0266,CT00006,Data dan Diagram,beginner,done,0.0,0.0,0.0,6
S0541,CT00002,Bilangan Rasional,advanced,in-progress,0.0,0.0,0.0,3
S0369,CT00003,Rasio,advanced,in-progress,0.0,0.0,0.0,3
S0814,CT00004,Bentuk Aljabar,advanced,in-progress,0.0,0.0,0.0,3
S0368,CT00001,Bilangan Bulat,advanced,not started,0.0,0.0,0.0,3
S0686,CT00003,Rasio,advanced,DONE,0.0,0.0,0.0,3
S0108,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,0.0,3
S0990,CT00004,Bentuk Aljabar,beginner,in-progress,56.41888888888889,9.0,0.0,3
S0528,CT00001,Bilangan Bulat,advanced,not started,0.0,0.0,0.0,3
S0807,CT00002,Bilangan Rasional,beginner,not started,0.0,0.0,0.0,3
S0385,CT00006,Data dan Diagram,intermediate,not started,0.0,1.0,2.0,6
S0847,CT00001,Bilangan Bulat,beginner,not started,0.0,0.0,0.0,3
S0270,CT00004,Bentuk Aljabar,advanced,done,0.0,0.0,0.0,3
S0692,CT00003,Rasio,intermediate,in-progress,0.0,0.0,0.0,3
S0342,CT00003,Rasio,advanced,not started,0.0,0.0,0.0,3
S0149,CT00005,Kesebangunan,intermediate,done,0.0,0.0,0.0,3
S0655,CT00004,Bentuk Aljabar,beginner,done,0.0,0.0,0.0,3
S0467,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3
S0942,CT00006,Data dan Diagram,beginner,done,0.0,0.0,0.0,6
S0942,CT00006,Data dan Diagram,beginner,done,0.0,0.0,0.0,6
S0942,CT00006,Data dan Diagram,beginner,done,0.0,0.0,0.0,6
S0942,CT00006,Data dan Diagram,beginner,done,0.0,0.0,0.0,6
S0846,CT00006,Data dan Diagram,advanced,not started,22.82,1.0,0.0,6
S0810,CT00005,Kesebangunan,advanced,done,0.0,0.0,0.0,3
S0412,CT00001,Bilangan Bulat,advanced,in-progress,0.0,0.0,0.0,3
S0566,CT00004,Bentuk Aljabar,advanced,not started,36.97,1.0,0.0,3
S0432,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3
S0941,CT00003,Rasio,intermediate,in-progress,0.0,0.0,1.0,3
S0452,CT00006,Data dan Diagram,intermediate,in-progress,0.0,0.0,0.0,6
S0926,CT00005,Kesebangunan,advanced,in-progress,0.0,0.0,0.0,3
S0005,CT00005,Kesebangunan,intermediate,done,0.0,0.0,0.0,3
S0835,CT00001,Bilangan Bulat,beginner,done,0.0,0.0,0.0,3
S0813,CT00006,Data dan Diagram,advanced,in-progress,0.0,0.0,0.0,6
S0408,CT00005,Kesebangunan,beginner,in-progress,0.0,0.0,0.0,3
S0610,CT00002,Bilangan Rasional,beginner,not started,0.0,0.0,0.0,3
S0519,CT00001,Bilangan Bulat,advanced,not started,0.0,0.0,0.0,3
S0347,CT00001,Bilangan Bulat,beginner,in-progress,0.0,0.0,0.0,3
S0837,CT00005,Kesebangunan,beginner,not started,19.92,1.0,0.0,3
S0659,CT00006,Data dan Diagram,intermediate,done,0.0,0.0,1.0,6
S0011,CT00001,Bilangan Bulat,intermediate,DONE,58.72,1.0,0.0,3
S0923,CT00003,Rasio,intermediate,in-progress,0.0,0.0,0.0,3
S0771,CT00001,Bilangan Bulat,intermediate,DONE,0.0,0.0,0.0,3
S0156,CT00006,Data dan Diagram,beginner,not started,0.0,0.0,0.0,6
S0887,CT00004,Bentuk Aljabar,intermediate,done,0.0,0.0,0.0,3
S0887,CT00004,Bentuk Aljabar,intermediate,done,0.0,0.0,0.0,3
S0887,CT00004,Bentuk Aljabar,intermediate,done,0.0,0.0,0.0,3
S0887,CT00004,Bentuk Aljabar,intermediate,done,0.0,0.0,0.0,3
S0403,CT00004,Bentuk Aljabar,beginner,done,0.0,0.0,0.0,3
S0871,CT00001,Bilangan Bulat,advanced,in-progress,0.0,0.0,0.0,3
S0410,CT00001,Bilangan Bulat,beginner,done,56.78,1.0,0.0,3
S0526,CT00001,Bilangan Bulat,advanced,not started,0.0,0.0,0.0,3
S0880,CT00001,Bilangan Bulat,beginner,in-progress,0.0,0.0,0.0,3
S0816,CT00002,Bilangan Rasional,beginner,not started,62.59,1.0,1.0,3
S0864,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,0.0,3
S0401,CT00001,Bilangan Bulat,intermediate,done,0.0,0.0,1.0,3
S0108,CT00002,Bilangan Rasional,intermediate,in-progress,0.0,0.0,0.0,3
S0179,CT00002,Bilangan Rasional,intermediate,not started,88.27,1.0,0.0,3
S0392,CT00006,Data dan Diagram,intermediate,done,0.0,0.0,2.0,6
S0392,CT00006,Data dan Diagram,intermediate,done,0.0,0.0,2.0,6
S0392,CT00006,Data dan Diagram,intermediate,done,0.0,0.0,2.0,6
S0392,CT00006,Data dan Diagram,intermediate,done,0.0,0.0,2.0,6
S0309,CT00006,Data dan Diagram,beginner,in-progress,0.0,0.0,0.0,6
S0598,CT00005,Kesebangunan,beginner,in-progress,0.0,0.0,0.0,3
S0730,CT00003,Rasio,intermediate,in-progress,0.0,0.0,0.0,3
S0937,CT00004,Bentuk Aljabar,beginner,done,6.02,1.0,0.0,3
S0966,CT00004,Bentuk Aljabar,intermediate,in-progress,0.0,0.0,0.0,3
S0457,CT00001,Bilangan Bulat,advanced,done,0.0,0.0,0.0,3
S0983,CT00004,Bentuk Aljabar,advanced,done,0.0,0.0,0.0,3
S0666,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,0.0,3
S0768,CT00001,Bilangan Bulat,advanced,not started,4.87,1.0,0.0,3
S0287,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3
S0684,CT00005,Kesebangunan,advanced,done,0.0,0.0,0.0,3
S0404,CT00003,Rasio,advanced,in-progress,0.0,0.0,0.0,3
S0034,CT00003,Rasio,intermediate,done,56.01,1.0,0.0,3
S0426,CT00004,Bentuk Aljabar,beginner,in-progress,0.0,0.0,0.0,3
S0977,CT00005,Kesebangunan,advanced,in-progress,28.13,1.0,0.0,3
S0123,CT00006,Data dan Diagram,intermediate,done,40.21,2.0,0.0,6
S0465,CT00004,Bentuk Aljabar,intermediate,done,0.0,0.0,0.0,3
S0774,CT00001,Bilangan Bulat,intermediate,in-progress,0.0,0.0,0.0,3
S0753,CT00002,Bilangan Rasional,advanced,done,0.0,0.0,1.0,3
S0425,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3
S0037,CT00003,Rasio,beginner,done,0.0,0.0,0.0,3
S0085,CT00004,Bentuk Aljabar,intermediate,done,35.91,1.0,0.0,3
S0450,CT00004,Bentuk Aljabar,beginner,not started,36.35,1.0,0.0,3
S0087,CT00004,Bentuk Aljabar,beginner,done,97.13,8.0,0.0,3
S0168,CT00003,Rasio,beginner,not started,0.0,0.0,0.0,3
S0635,CT00004,Bentuk Aljabar,advanced,done,0.0,0.0,1.0,3
S0185,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3
S0029,CT00004,Bentuk Aljabar,advanced,DONE,27.55,1.0,0.0,3
S0856,CT00006,Data dan Diagram,intermediate,in-progress,0.0,0.0,0.0,6
S0069,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,0.0,3
S0987,CT00006,Data dan Diagram,beginner,in-progress,0.0,0.0,2.0,6
S0377,CT00002,Bilangan Rasional,advanced,DONE,0.0,0.0,0.0,3
S0481,CT00003,Rasio,beginner,done,33.96,2.0,0.0,3
S0249,CT00005,Kesebangunan,beginner,not started,0.0,0.0,0.0,3
S0771,CT00004,Bentuk Aljabar,advanced,in-progress,0.0,0.0,0.0,3
S0863,CT00001,Bilangan Bulat,beginner,done,65.99,1.0,1.0,3
S0268,CT00004,Bentuk Aljabar,intermediate,in-progress,0.0,0.0,0.0,3
S0550,CT00006,Data dan Diagram,beginner,not started,33.665,2.0,0.0,6
S0516,CT00005,Kesebangunan,intermediate,done,0.0,0.0,0.0,3
S0787,CT00005,Kesebangunan,advanced,not started,0.0,0.0,0.0,3
S0846,CT00005,Kesebangunan,advanced,not started,0.0,0.0,0.0,3
S0300,CT00006,Data dan Diagram,advanced,not started,0.0,0.0,0.0,6
S0300,CT00006,Data dan Diagram,advanced,not started,0.0,0.0,0.0,6
S0300,CT00006,Data dan Diagram,advanced,not started,0.0,0.0,0.0,6
S0300,CT00006,Data dan Diagram,advanced,not started,0.0,0.0,0.0,6
S0704,CT00004,Bentuk Aljabar,beginner,done,0.0,0.0,0.0,3
S0655,CT00004,Bentuk Aljabar,advanced,done,0.0,0.0,0.0,3
S0555,CT00005,Kesebangunan,advanced,not started,0.0,0.0,0.0,3
S0248,CT00001,Bilangan Bulat,advanced,in-progress,0.0,0.0,0.0,3
S0511,CT00006,Data dan Diagram,intermediate,done,0.0,0.0,0.0,6
S0842,CT00001,Bilangan Bulat,advanced,done,0.0,0.0,0.0,3
S0895,CT00004,Bentuk Aljabar,intermediate,not started,67.95,1.0,0.0,3
S0314,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,1.0,3
S0309,CT00002,Bilangan Rasional,beginner,in-progress,0.0,0.0,0.0,3
S0582,CT00003,Rasio,intermediate,DONE,0.0,0.0,0.0,3
S0718,CT00002,Bilangan Rasional,beginner,in-progress,0.0,0.0,0.0,3
S0280,CT00006,Data dan Diagram,beginner,not started,0.0,0.0,0.0,6
S0380,CT00005,Kesebangunan,advanced,in-progress,29.3,1.0,0.0,3
S0970,CT00002,Bilangan Rasional,intermediate,done,39.72,1.0,1.0,3
S0802,CT00001,Bilangan Bulat,beginner,done,0.0,0.0,1.0,3
S0784,CT00004,Bentuk Aljabar,beginner,done,0.0,0.0,1.0,3
S0047,CT00006,Data dan Diagram,intermediate,in-progress,0.0,0.0,1.0,6
S0337,CT00004,Bentuk Aljabar,intermediate,not started,60.42,8.0,1.0,3
S0524,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3
S0950,CT00002,Bilangan Rasional,advanced,in-progress,0.0,0.0,1.0,3
S0431,CT00002,Bilangan Rasional,beginner,DONE,89.5,1.0,0.0,3
S0345,CT00002,Bilangan Rasional,beginner,not started,0.0,0.0,0.0,3
S0695,CT00002,Bilangan Rasional,intermediate,in-progress,54.18,2.0,0.0,3
S0282,CT00003,Rasio,advanced,not started,0.0,0.0,0.0,3
S0465,CT00006,Data dan Diagram,beginner,not started,78.48,1.0,0.0,6
